Date,Max(C2),Min(C3),Min(C4),IntegTY(M1),Min(M2)
2024/05/23  12:42:26,1.1,-1.63,-0.03,0.00243363,-0.123
2024/05/23  12:42:29,1.1,-1.61,-0.03,0.00243827,-0.125
2024/05/23  12:42:32,1.1,-1.61,-0.03,0.00244183,-0.125
2024/05/23  12:42:38,1.12,-1.27,-0.03,0.00245025,-0.125
2024/05/23  12:42:47,1.1,-1.27,-0.04,0.00243933,-0.128
2024/05/23  12:42:47,1.1,-1.27,-0.03,0.00243954,-0.128
2024/05/23  12:42:57,1.1,-1.63,-0.03,0.00243169,-0.128
